Data,Quantidade,Cod_produto,Valor,Cod_vendedor
2023-04-24,5,3,757,2
2023-07-11,74,5,2615,3
2023-02-23,84,10,2937,1
2023-01-28,1,7,3625,1
2023-11-26,44,4,3473,4
2023-06-14,39,2,155,4
2023-02-16,14,1,4989,4
2023-01-28,91,6,3962,5
2023-05-11,67,6,3962,1
2023-05-03,47,4,3473,1
2023-05-17,65,5,2615,2
2023-04-05,62,4,3473,2
2023-10-17,37,7,3625,3
2023-05-21,81,2,155,4
2023-11-11,53,10,2937,5
2023-10-29,65,8,4531,4
2023-06-14,31,5,2615,5
2023-11-27,10,10,2937,4
2023-01-07,53,5,2615,4
2023-02-15,19,8,4531,2
2023-10-23,44,3,757,5
2023-05-16,54,6,3962,5
2023-11-22,44,4,3473,1
2023-11-19,11,6,3962,1
2023-09-21,99,4,3473,4
2023-09-16,9,5,2615,4
2023-09-18,3,1,4989,4
2023-10-17,98,4,3473,1
2023-05-14,18,8,4531,3
2023-11-14,67,2,155,3
2023-05-23,64,2,155,5
2023-06-10,56,1,4989,4
2023-10-31,81,2,155,3
2023-02-19,11,2,155,3
2023-03-20,39,2,155,3
2023-06-24,35,6,3962,3
2023-02-06,60,6,3962,1
2023-06-22,68,8,4531,3
2023-04-24,55,9,4563,1
2023-03-24,5,6,3962,5
2023-11-16,89,10,2937,4
2023-09-25,75,9,4563,4
2023-01-13,85,9,4563,3
2023-07-08,45,1,4989,5
2023-04-20,28,6,3962,3
2023-11-12,46,7,3625,3
2023-03-30,12,1,4989,5
2023-07-16,92,7,3625,1
2023-08-27,73,5,2615,4
2023-06-13,96,5,2615,1
2023-05-13,24,2,155,2
2023-07-03,89,10,2937,5
2023-01-06,42,7,3625,1
2023-05-06,70,7,3625,3
2023-03-03,42,8,4531,4
2023-07-28,53,5,2615,1
2023-03-19,69,9,4563,5
2023-11-27,86,7,3625,1
2023-04-28,5,6,3962,3
2023-03-10,24,4,3473,2
2023-03-13,10,8,4531,2
2023-01-21,28,5,2615,4
2023-10-03,91,4,3473,1
2023-02-09,15,1,4989,5
2023-08-17,45,3,757,5
2023-03-23,76,7,3625,2
2023-09-22,40,4,3473,1
2023-09-23,72,1,4989,2
2023-11-13,3,2,155,3
2023-11-15,92,3,757,5
2023-02-02,57,8,4531,2
2023-10-30,34,1,4989,1
2023-01-09,59,5,2615,4
2023-03-15,83,8,4531,1
2023-09-27,26,7,3625,2
2023-08-12,51,4,3473,2
2023-09-07,91,9,4563,3
2023-08-04,96,4,3473,1
2023-04-02,23,7,3625,1
2023-12-16,90,3,757,3
2023-04-17,55,3,757,4
2023-11-14,28,6,3962,5
2023-11-02,16,9,4563,1
2023-08-28,34,1,4989,1
2023-09-23,63,10,2937,3
2023-05-15,45,2,155,2
2023-05-18,46,7,3625,2
2023-10-31,65,1,4989,2
2023-03-01,14,2,155,1
2023-08-20,33,10,2937,3
2023-05-25,16,10,2937,3
2023-03-17,27,10,2937,3
2023-03-21,18,5,2615,1
2023-09-08,62,4,3473,4
2023-03-14,60,1,4989,3
2023-03-19,28,2,155,1
2023-09-30,86,6,3962,3
2023-01-17,27,5,2615,1
2023-09-26,65,6,3962,2
2023-06-09,54,6,3962,1
2023-04-02,88,2,155,3
2023-06-15,29,10,2937,3
2023-11-05,82,10,2937,1
2023-01-30,89,7,3625,3
2023-12-24,7,1,4989,3
2023-08-26,70,1,4989,2
2023-02-09,14,5,2615,4
2023-11-03,68,1,4989,3
2023-03-12,58,6,3962,3
2023-06-11,66,4,3473,2
2023-09-30,34,10,2937,5
2023-06-11,64,9,4563,4
2023-07-27,10,9,4563,5
2023-04-06,11,8,4531,4
2023-12-12,86,6,3962,1
2023-12-08,61,5,2615,3
2023-03-29,98,3,757,5
2023-03-22,95,4,3473,5
2023-01-12,100,1,4989,2
2023-12-21,21,6,3962,2
2023-09-20,27,9,4563,5
2023-05-04,97,2,155,4
2023-10-20,79,7,3625,5
2023-10-11,92,2,155,5
2023-11-14,38,7,3625,3
2023-02-10,3,2,155,5
2023-11-09,82,5,2615,4
2023-11-27,43,8,4531,3
2023-11-13,87,1,4989,1
2023-02-05,75,9,4563,3
2023-03-27,15,1,4989,5
2023-05-27,78,7,3625,4
2023-10-04,5,3,757,2
2023-12-29,93,3,757,1
2023-05-30,1,6,3962,2
2023-04-11,6,4,3473,2
2023-08-23,93,5,2615,1
2023-02-15,70,8,4531,4
2023-08-09,83,2,155,2
2023-06-29,99,8,4531,3
2023-01-05,24,1,4989,2
2023-02-13,89,3,757,4
2023-08-25,3,5,2615,1
2023-07-11,87,9,4563,4
2023-01-12,53,7,3625,1
2023-11-23,52,4,3473,1
2023-10-30,91,9,4563,1
2023-04-03,79,7,3625,1
2023-09-02,30,1,4989,5
2023-03-26,33,8,4531,2
2023-11-23,73,10,2937,5
2023-11-10,80,6,3962,4
2023-07-24,20,1,4989,1
2023-11-19,28,10,2937,3
2023-07-21,80,3,757,3
2023-09-01,61,5,2615,5
2023-05-08,94,2,155,5
2023-10-05,45,8,4531,1
2023-03-15,24,8,4531,2
2023-05-07,1,1,4989,5
2023-08-20,96,5,2615,2
2023-02-07,17,7,3625,3
2023-07-06,72,4,3473,2
2023-01-09,81,6,3962,2
2023-09-13,89,8,4531,5
2023-08-15,96,4,3473,5
2023-10-22,5,4,3473,5
2023-10-27,67,5,2615,3
2023-11-24,7,10,2937,1
2023-12-24,100,7,3625,4
2023-08-02,31,8,4531,5
2023-11-06,92,2,155,3
2023-08-11,25,1,4989,5
2023-06-11,3,4,3473,2
2023-01-24,17,3,757,5
2023-11-14,1,10,2937,1
2023-03-09,61,4,3473,5
2023-06-25,77,7,3625,3
2023-10-05,85,7,3625,5
2023-01-16,27,1,4989,3
2023-01-13,95,5,2615,5
2023-05-25,68,4,3473,2
2023-08-04,72,2,155,4
2023-09-10,2,6,3962,5
2023-05-02,48,10,2937,1
2023-01-16,48,2,155,4
2023-02-11,26,6,3962,3
2023-10-23,92,1,4989,1
2023-02-14,42,10,2937,3
2023-05-31,7,4,3473,4
2023-03-08,29,10,2937,1
2023-07-10,76,9,4563,1
2023-12-29,20,10,2937,5
2023-11-17,54,10,2937,1
2023-10-20,6,4,3473,5
2023-08-27,10,2,155,2
2023-06-24,88,3,757,4
2023-07-30,96,8,4531,3
2023-07-23,56,3,757,5
2023-05-06,53,1,4989,1
2023-03-21,10,5,2615,4
2023-02-22,19,9,4563,5
2023-12-07,5,2,155,2
2023-03-22,1,8,4531,2
2023-09-01,27,2,155,3
2023-10-06,22,10,2937,5
2023-11-29,25,5,2615,1
2023-04-01,85,8,4531,3
2023-04-19,42,2,155,2
2023-07-11,99,10,2937,5
2023-07-22,57,3,757,3
2023-02-09,84,4,3473,3
2023-08-04,98,3,757,2
2023-12-08,95,2,155,5
2023-09-16,43,9,4563,4
2023-10-21,47,1,4989,5
2023-09-08,36,5,2615,3
2023-05-21,8,9,4563,5
2023-09-18,58,2,155,4
2023-01-03,12,8,4531,5
2023-02-19,25,4,3473,5
2023-03-01,66,7,3625,1
2023-11-25,60,2,155,4
2023-07-23,67,9,4563,5
2023-05-03,72,10,2937,1
2023-11-07,18,10,2937,1
2023-05-24,67,5,2615,3
2023-10-22,60,1,4989,4
2023-11-20,66,3,757,4
2023-09-27,90,10,2937,1
2023-08-25,39,6,3962,4
2023-11-24,1,8,4531,1
2023-06-01,16,9,4563,4
2023-09-18,76,7,3625,3
2023-03-30,68,9,4563,3
2023-10-19,35,3,757,1
2023-03-27,25,6,3962,3
2023-09-22,12,6,3962,5
2023-04-06,40,2,155,4
2023-08-28,35,8,4531,3
2023-09-24,44,1,4989,4
2023-09-09,34,8,4531,2
2023-05-21,85,10,2937,2
2023-03-15,95,10,2937,2
2023-03-21,37,4,3473,3
2023-11-18,61,4,3473,2
2023-08-31,46,3,757,5
2023-11-21,37,9,4563,5
2023-07-10,34,8,4531,2
2023-10-12,79,9,4563,5
2023-03-11,64,5,2615,5
2023-04-25,93,7,3625,3
2023-05-12,62,6,3962,4
2023-02-23,67,1,4989,2
2023-04-24,17,4,3473,3
2023-02-16,67,1,4989,5
2023-08-18,76,9,4563,2
2023-01-11,32,5,2615,5
2023-10-13,40,1,4989,5
2023-08-02,18,9,4563,5
2023-07-01,72,7,3625,1
2023-01-06,44,6,3962,1
2023-08-06,19,8,4531,2
2023-06-13,75,1,4989,1
2023-05-20,26,10,2937,5
2023-03-10,93,5,2615,4
2023-09-19,50,3,757,4
2023-01-29,58,6,3962,2
2023-10-10,36,2,155,5
2023-05-21,12,1,4989,5
2023-03-27,43,9,4563,2
2023-07-04,4,5,2615,1
2023-06-29,66,10,2937,2
2023-08-04,57,7,3625,5
2023-11-05,85,7,3625,5
2023-09-29,25,3,757,5
2023-11-05,48,3,757,2
2023-06-06,61,7,3625,2
2023-06-23,7,5,2615,3
2023-02-05,58,7,3625,1
2023-11-02,65,10,2937,1
2023-11-10,2,3,757,1
2023-04-19,98,4,3473,3
2023-09-14,46,5,2615,2
2023-10-14,14,6,3962,5
2023-09-15,16,2,155,3
2023-02-16,68,4,3473,4
2023-05-30,60,10,2937,4
2023-02-20,92,5,2615,2
2023-12-31,67,6,3962,4
2023-09-30,41,4,3473,1
2023-05-29,100,8,4531,3
2023-06-11,41,2,155,2
2023-03-29,89,3,757,5
2023-12-19,47,9,4563,2
2023-06-30,18,4,3473,4
2023-03-30,10,7,3625,5
2023-03-31,83,3,757,4
2023-06-14,26,3,757,1
2023-08-04,79,8,4531,2
2023-08-24,37,4,3473,4
2023-11-01,89,2,155,5
2023-06-22,74,5,2615,4
2023-09-18,87,8,4531,3
2023-11-03,68,9,4563,1
2023-05-18,40,8,4531,5
2023-03-08,63,5,2615,4
2023-04-21,91,7,3625,1
2023-03-27,41,2,155,3
2023-05-05,83,5,2615,5
2023-02-07,63,4,3473,1
2023-01-17,28,3,757,5
2023-12-22,88,4,3473,1
2023-01-24,1,6,3962,1
2023-12-13,66,9,4563,5
2023-02-09,58,1,4989,2
2023-12-19,90,10,2937,5
2023-07-03,4,1,4989,3
2023-02-12,39,1,4989,2
2023-04-10,64,4,3473,3
2023-07-03,66,9,4563,1
2023-02-21,31,3,757,2
2023-07-31,81,2,155,4
2023-06-30,72,7,3625,5
2023-11-14,40,9,4563,4
2023-08-06,33,5,2615,2
2023-08-01,31,8,4531,3
2023-05-08,66,7,3625,5
2023-01-24,72,5,2615,3
2023-07-29,53,4,3473,5
2023-06-14,44,8,4531,4
2023-05-23,55,2,155,5
2023-02-24,51,9,4563,1
2023-03-07,11,2,155,3
2023-10-20,68,10,2937,2
2023-10-27,35,9,4563,4
2023-06-22,8,5,2615,4
2023-04-13,35,6,3962,3
2023-07-01,68,8,4531,3
2023-02-15,84,4,3473,4
2023-03-07,44,6,3962,5
2023-01-22,92,2,155,2
2023-07-14,71,8,4531,3
2023-09-07,78,3,757,3
2023-09-07,63,9,4563,2
2023-01-05,48,5,2615,1
2023-02-12,24,8,4531,2
2023-04-28,73,8,4531,3
2023-02-08,48,7,3625,3
2023-08-18,55,2,155,2
2023-05-27,42,4,3473,3
2023-02-02,94,9,4563,4
2023-04-13,97,9,4563,4
2023-10-24,11,4,3473,3
2023-06-20,99,8,4531,5
2023-05-26,66,5,2615,4
2023-01-10,94,7,3625,5
2023-04-19,94,10,2937,3
2023-10-22,26,2,155,5
2023-11-08,56,5,2615,4
2023-04-14,57,9,4563,1
2023-05-23,22,9,4563,2
2023-11-26,13,6,3962,5
2023-02-16,69,8,4531,1
2023-11-14,14,1,4989,3
2023-06-05,79,8,4531,3
2023-07-25,7,5,2615,4
2023-02-03,5,10,2937,2
2023-06-15,1,3,757,2
2023-12-07,70,6,3962,3
2023-02-14,26,4,3473,2
2023-09-08,27,3,757,5
2023-12-13,41,8,4531,2
2023-12-15,19,2,155,5
2023-07-30,61,6,3962,4
2023-02-26,4,4,3473,5
2023-05-22,44,5,2615,2
2023-11-14,74,3,757,5
2023-04-19,46,4,3473,3
2023-03-30,69,1,4989,5
2023-05-06,98,6,3962,4
2023-10-09,20,10,2937,1
2023-01-14,87,9,4563,2
2023-03-15,84,10,2937,2
2023-03-15,31,5,2615,2
2023-01-02,27,8,4531,1
2023-06-03,48,4,3473,5
2023-09-14,69,3,757,2
2023-12-17,20,2,155,5
2023-06-22,92,7,3625,5
2023-10-11,100,10,2937,2
2023-10-30,63,10,2937,2
2023-03-30,15,5,2615,3
2023-10-12,51,5,2615,2
2023-05-23,4,6,3962,2
2023-09-26,33,10,2937,5
2023-07-25,3,6,3962,5
2023-12-04,38,2,155,3
2023-02-07,54,4,3473,4
2023-08-31,62,10,2937,4
2023-06-30,17,9,4563,3
2023-01-14,88,1,4989,2
2023-08-06,79,8,4531,3
2023-07-01,95,2,155,5
2023-11-04,94,1,4989,4
2023-05-27,100,2,155,3
2023-05-04,32,5,2615,3
2023-06-24,3,4,3473,1
2023-12-29,85,3,757,1
2023-05-26,17,4,3473,5
2023-10-16,29,8,4531,4
2023-08-29,45,6,3962,2
2023-10-05,18,5,2615,3
2023-04-21,71,3,757,1
2023-11-18,85,5,2615,1
2023-12-01,13,4,3473,3
2023-03-12,63,3,757,1
2023-08-28,61,2,155,4
2023-08-30,43,10,2937,5
2023-07-26,12,9,4563,3
2023-11-09,1,9,4563,2
2023-01-20,69,6,3962,3
2023-01-08,22,6,3962,3
2023-03-04,61,7,3625,4
2023-07-18,25,9,4563,5
2023-03-19,32,3,757,5
2023-05-25,37,5,2615,4
2023-11-25,89,8,4531,1
2023-11-20,58,2,155,1
2023-04-13,74,8,4531,4
2023-08-03,2,7,3625,4
2023-01-07,78,3,757,1
2023-12-15,88,3,757,1
2023-05-25,4,6,3962,3
2023-12-26,98,2,155,4
2023-11-26,6,5,2615,1
2023-06-20,17,7,3625,2
2023-03-06,8,9,4563,2
2023-01-28,87,2,155,4
2023-03-13,39,5,2615,3
2023-06-24,46,10,2937,1
2023-08-13,22,8,4531,4
2023-02-12,58,10,2937,3
2023-11-11,11,10,2937,5
2023-03-11,22,1,4989,2
2023-11-11,65,2,155,5
2023-07-27,53,6,3962,1
2023-10-16,100,8,4531,3
2023-03-27,65,2,155,3
2023-11-13,10,3,757,2
2023-07-10,94,5,2615,2
2023-06-16,56,1,4989,4
2023-05-16,50,6,3962,5
2023-08-08,47,8,4531,4
2023-06-28,24,4,3473,5
2023-07-02,66,5,2615,1
2023-11-19,56,1,4989,2
2023-12-20,57,9,4563,5
2023-04-12,34,3,757,3
2023-01-19,87,8,4531,3
2023-03-15,90,4,3473,4
2023-05-06,88,1,4989,5
2023-12-13,6,9,4563,2
2023-04-19,2,2,155,4
2023-09-03,89,7,3625,2
2023-11-01,88,4,3473,1
2023-07-09,13,1,4989,1
2023-10-03,59,3,757,4
2023-11-03,60,5,2615,3
2023-07-09,76,4,3473,4
2023-03-04,44,7,3625,3
2023-03-30,39,7,3625,5
2023-04-02,90,7,3625,2
2023-07-30,34,1,4989,2
2023-01-22,99,1,4989,1
2023-11-19,28,4,3473,4
2023-02-24,32,9,4563,3
2023-03-09,82,10,2937,3
2023-08-29,74,10,2937,5
2023-03-26,13,5,2615,5
2023-03-14,47,5,2615,1
2023-03-21,51,5,2615,3
2023-08-03,11,10,2937,2
2023-05-28,32,2,155,4
2023-01-31,82,2,155,4
2023-10-06,87,8,4531,2
2023-09-19,1,10,2937,2
2023-03-09,45,6,3962,3
2023-06-14,4,6,3962,4
2023-09-08,72,7,3625,4
2023-06-17,84,8,4531,2
2023-02-06,78,5,2615,2
2023-07-19,20,6,3962,3
2023-11-27,95,6,3962,2
2023-10-05,62,6,3962,2
2023-02-01,60,10,2937,4
2023-10-18,11,10,2937,3
2023-10-03,31,7,3625,2
2023-10-27,72,4,3473,5
2023-08-31,21,3,757,1
2023-02-10,53,6,3962,1
2023-04-01,51,8,4531,2
2023-03-01,47,8,4531,2
2023-12-30,13,2,155,2
2023-12-02,4,5,2615,5
2023-09-25,6,8,4531,1
2023-10-27,88,9,4563,1
2023-06-29,47,6,3962,1
2023-12-01,14,9,4563,1
2023-03-30,5,1,4989,2
2023-07-18,81,2,155,4
2023-09-07,66,5,2615,3
2023-08-24,23,1,4989,2
2023-04-12,3,9,4563,1
2023-07-10,95,6,3962,3
2023-06-11,16,2,155,3
2023-06-15,33,4,3473,1
2023-11-08,47,6,3962,2
2023-02-02,69,8,4531,5
2023-11-14,73,9,4563,4
2023-10-30,71,5,2615,3
2023-06-01,82,3,757,2
2023-02-26,21,9,4563,2
2023-12-26,58,4,3473,2
2023-07-02,63,3,757,1
2023-05-07,87,7,3625,4
2023-11-17,75,5,2615,1
2023-09-09,18,3,757,5
2023-04-07,16,5,2615,2
2023-03-24,34,5,2615,2
2023-07-26,23,6,3962,5
2023-04-02,41,3,757,3
2023-10-03,38,6,3962,4
2023-02-13,59,8,4531,1
2023-11-17,3,1,4989,5
2023-07-31,36,4,3473,3
2023-12-10,38,10,2937,1
2023-07-29,93,3,757,5
2023-02-07,16,6,3962,2
2023-02-03,66,4,3473,3
2023-06-20,98,3,757,1
2023-07-16,39,4,3473,1
2023-04-22,63,3,757,2
2023-08-03,32,8,4531,2
2023-11-02,4,5,2615,3
2023-10-09,68,4,3473,2
2023-09-11,52,5,2615,1
2023-04-24,86,8,4531,1
2023-09-04,33,4,3473,5
2023-03-30,20,10,2937,4
2023-11-13,4,4,3473,3
2023-01-27,31,2,155,3
2023-01-14,71,2,155,4
2023-11-02,75,4,3473,4
2023-01-27,61,8,4531,5
2023-04-26,66,4,3473,1
2023-04-25,84,6,3962,5
2023-10-07,35,6,3962,3
2023-04-11,26,4,3473,1
2023-01-25,72,5,2615,1
2023-06-21,51,4,3473,1
2023-03-28,9,10,2937,1
2023-04-16,94,4,3473,5
2023-05-31,99,3,757,2
2023-06-14,86,2,155,4
2023-04-28,49,5,2615,5
2023-11-26,52,7,3625,4
2023-08-29,64,10,2937,4
2023-10-30,2,10,2937,5
2023-12-14,11,7,3625,3
2023-06-04,35,8,4531,4
2023-12-18,33,2,155,2
2023-01-05,97,6,3962,1
2023-05-01,22,7,3625,5
2023-02-06,46,7,3625,4
2023-08-15,17,2,155,3
2023-12-21,35,4,3473,2
2023-02-05,26,1,4989,4
2023-11-06,20,1,4989,3
2023-12-12,19,4,3473,1
2023-04-30,73,2,155,3
2023-10-10,49,2,155,4
2023-07-14,84,7,3625,2
2023-08-31,46,4,3473,4
2023-05-12,84,5,2615,3
2023-06-02,71,6,3962,1
2023-03-15,31,6,3962,5
2023-05-10,30,2,155,5
2023-03-13,30,7,3625,3
2023-11-06,11,3,757,2
2023-04-26,96,4,3473,3
2023-08-23,40,8,4531,3
2023-12-08,21,1,4989,5
2023-08-13,1,5,2615,1
2023-06-22,15,2,155,4
2023-12-13,71,1,4989,2
2023-01-25,87,3,757,4
2023-07-06,43,4,3473,1
2023-11-28,32,5,2615,1
2023-09-18,93,8,4531,5
2023-05-30,80,3,757,1
2023-08-13,38,6,3962,1
2023-01-21,55,6,3962,2
2023-08-24,71,9,4563,5
2023-11-05,62,8,4531,2
2023-10-23,95,3,757,2
2023-10-14,77,10,2937,4
2023-07-26,34,8,4531,5
2023-04-16,40,2,155,2
2023-11-14,58,10,2937,2
2023-06-13,72,9,4563,1
2023-05-22,41,7,3625,2
2023-12-29,6,3,757,2
2023-09-14,63,7,3625,5
2023-12-01,51,2,155,1
2023-11-27,32,1,4989,2
2023-09-12,62,6,3962,5
2023-04-20,57,10,2937,2
2023-08-25,36,5,2615,2
2023-04-05,10,6,3962,2
2023-08-14,50,7,3625,1
2023-06-26,59,4,3473,1
2023-05-05,70,7,3625,5
2023-09-07,11,1,4989,4
2023-09-27,66,2,155,4
2023-07-21,62,8,4531,4
2023-09-01,34,6,3962,5
2023-03-12,94,7,3625,2
2023-11-05,66,8,4531,5
2023-12-31,89,9,4563,3
2023-08-12,31,8,4531,1
2023-12-12,17,3,757,5
2023-11-15,76,5,2615,1
2023-12-03,10,5,2615,1
2023-11-01,56,3,757,5
2023-10-19,35,9,4563,3
2023-09-09,62,6,3962,3
2023-07-10,30,3,757,1
2023-07-21,56,10,2937,5
2023-10-03,73,7,3625,5
2023-09-16,89,4,3473,2
2023-04-22,9,9,4563,3
2023-11-23,46,5,2615,5
2023-07-01,95,10,2937,2
2023-10-08,49,5,2615,5
2023-02-03,64,9,4563,4
2023-11-24,67,1,4989,2
2023-10-08,22,9,4563,2
2023-04-02,72,3,757,3
2023-11-13,24,1,4989,1
2023-12-13,45,7,3625,3
2023-02-04,88,3,757,4
2023-04-23,78,8,4531,3
2023-02-05,93,10,2937,4
2023-06-24,73,8,4531,1
2023-10-02,38,9,4563,2
2023-05-12,96,9,4563,5
2023-04-18,27,8,4531,4
2023-12-16,28,9,4563,1
2023-06-30,92,3,757,3
2023-03-13,9,1,4989,2
2023-04-11,55,2,155,1
2023-07-07,16,6,3962,5
2023-10-20,23,8,4531,1
2023-10-05,24,9,4563,3
2023-02-11,91,6,3962,2
2023-02-07,84,1,4989,4
2023-05-06,5,2,155,1
2023-09-14,96,8,4531,5
2023-08-08,65,10,2937,3
2023-03-30,99,8,4531,3
2023-02-18,60,4,3473,2
2023-05-22,59,5,2615,4
2023-02-06,83,8,4531,1
2023-07-27,21,9,4563,1
2023-01-09,92,5,2615,5
2023-01-30,28,3,757,1
2023-10-21,47,10,2937,5
2023-10-24,61,4,3473,2
2023-05-18,37,1,4989,5
2023-10-16,63,4,3473,1
2023-02-21,62,1,4989,2
2023-07-13,68,10,2937,2
2023-04-19,7,1,4989,1
2023-04-16,55,2,155,5
2023-01-09,32,2,155,3
2023-08-23,58,1,4989,1
2023-05-02,83,10,2937,5
2023-03-18,71,9,4563,5
2023-12-09,57,4,3473,1
2023-06-09,77,9,4563,4
2023-03-10,57,8,4531,3
2023-10-20,59,7,3625,4
2023-12-06,69,2,155,1
2023-09-15,32,4,3473,1
2023-02-18,90,2,155,1
2023-11-09,29,4,3473,3
2023-12-28,92,2,155,1
2023-10-22,96,9,4563,1
2023-06-10,96,6,3962,1
2023-03-03,68,3,757,3
2023-05-23,55,5,2615,1
2023-07-17,8,7,3625,2
2023-02-02,84,8,4531,1
2023-04-29,96,10,2937,2
2023-10-27,14,2,155,1
2023-09-02,98,8,4531,2
2023-08-09,38,2,155,5
2023-08-02,18,4,3473,5
2023-04-17,86,2,155,1
2023-12-02,4,10,2937,5
2023-06-27,61,10,2937,3
2023-03-04,95,4,3473,1
2023-09-22,98,7,3625,2
2023-11-24,53,9,4563,2
2023-02-04,74,1,4989,3
2023-03-12,70,3,757,3
2023-06-03,49,5,2615,4
2023-02-24,51,5,2615,4
2023-08-05,17,3,757,5
2023-03-07,69,7,3625,5
2023-02-24,73,4,3473,1
2023-03-08,35,6,3962,4
2023-07-04,87,3,757,5
2023-09-05,39,1,4989,4
2023-04-20,100,5,2615,4
2023-04-21,12,8,4531,3
2023-01-03,46,6,3962,1
2023-08-18,2,9,4563,2
2023-10-31,37,1,4989,1
2023-07-24,57,4,3473,4
2023-06-14,40,4,3473,2
2023-09-06,30,4,3473,4
2023-10-09,95,6,3962,5
2023-08-17,92,3,757,5
2023-07-16,21,8,4531,3
2023-09-25,94,5,2615,2
2023-02-21,44,3,757,2
2023-12-18,13,3,757,2
2023-06-05,98,3,757,4
2023-12-05,34,7,3625,4
2023-01-29,24,4,3473,5
2023-09-15,91,5,2615,2
2023-08-01,30,6,3962,1
2023-07-31,3,3,757,5
2023-01-25,75,9,4563,2
2023-03-25,54,8,4531,5
2023-08-07,59,7,3625,5
2023-10-27,12,7,3625,1
2023-04-04,50,4,3473,3
2023-12-22,28,7,3625,2
2023-04-03,12,6,3962,1
2023-09-19,77,8,4531,4
2023-07-09,40,10,2937,5
2023-04-18,9,9,4563,1
2023-09-17,52,5,2615,2
2023-12-30,84,3,757,5
2023-12-05,71,6,3962,3
2023-04-09,21,5,2615,3
2023-06-11,26,5,2615,1
2023-03-29,52,4,3473,2
2023-05-08,85,5,2615,2
2023-08-18,54,1,4989,3
2023-04-06,16,3,757,1
2023-10-01,25,2,155,4
2023-08-06,86,3,757,1
2023-10-07,98,5,2615,5
2023-01-07,51,6,3962,1
2023-04-27,5,7,3625,2
2023-01-22,35,1,4989,1
2023-10-03,44,1,4989,5
2023-10-05,11,9,4563,2
2023-11-07,83,7,3625,1
2023-10-23,50,1,4989,3
2023-04-12,47,2,155,3
2023-05-10,58,5,2615,1
2023-02-18,71,4,3473,5
2023-02-27,54,2,155,1
2023-07-02,67,1,4989,2
2023-03-06,77,6,3962,3
2023-07-10,25,3,757,3
2023-08-26,40,9,4563,2
2023-01-17,46,5,2615,1
2023-08-18,10,9,4563,3
2023-07-22,45,3,757,3
2023-02-01,70,2,155,1
2023-11-13,73,6,3962,5
2023-05-06,77,3,757,2
2023-08-24,37,7,3625,1
2023-07-07,84,5,2615,1
2023-11-15,62,10,2937,1
2023-11-12,33,5,2615,4
2023-07-04,70,7,3625,5
2023-08-15,70,1,4989,4
2023-08-02,17,9,4563,2
2023-05-31,79,2,155,3
2023-11-08,30,7,3625,5
2023-08-21,87,9,4563,1
2023-03-11,75,1,4989,1
2023-10-02,68,4,3473,4
2023-01-16,89,7,3625,1
2023-08-20,94,2,155,4
2023-12-17,22,6,3962,4
2023-02-28,47,8,4531,3
2023-03-05,81,6,3962,5
2023-09-07,95,10,2937,1
2023-06-20,59,1,4989,4
2023-06-22,10,4,3473,5
2023-02-18,16,3,757,2
2023-08-01,89,5,2615,3
2023-09-05,84,7,3625,1
2023-10-27,86,1,4989,5
2023-10-21,7,2,155,3
2023-10-02,10,8,4531,2
2023-05-22,82,5,2615,4
2023-02-05,55,9,4563,4
2023-05-09,41,7,3625,4
2023-03-17,72,6,3962,3
2023-09-27,80,8,4531,2
2023-11-15,37,2,155,3
2023-01-20,61,1,4989,2
2023-02-18,85,2,155,4
2023-08-05,12,5,2615,5
2023-11-10,55,4,3473,4
2023-10-04,33,6,3962,2
2023-04-13,26,9,4563,4
2023-12-14,44,10,2937,1
2023-11-27,53,4,3473,4
2023-02-25,34,6,3962,4
2023-11-14,87,3,757,5
2023-09-25,91,8,4531,1
2023-07-11,78,1,4989,3
2023-07-06,14,2,155,3
2023-09-27,18,10,2937,5
2023-04-26,3,4,3473,4
2023-08-02,68,7,3625,4
2023-07-11,26,7,3625,1
2023-09-28,18,9,4563,2
2023-10-31,17,9,4563,2
2023-01-15,14,5,2615,3
2023-04-14,5,9,4563,2
2023-01-15,38,10,2937,1
2023-06-04,38,5,2615,2
2023-10-24,89,2,155,4
2023-08-15,22,1,4989,4
2023-12-15,65,1,4989,2
2023-02-18,42,3,757,2
2023-04-01,73,5,2615,1
2023-04-13,14,10,2937,4
2023-07-02,54,7,3625,4
2023-09-11,73,10,2937,2
2023-09-04,66,9,4563,4
2023-11-16,76,2,155,4
2023-11-10,80,10,2937,5
2023-09-07,47,1,4989,4
2023-07-21,60,1,4989,4
2023-04-22,64,5,2615,4
2023-06-18,77,3,757,3
2023-09-10,76,6,3962,2
2023-07-04,5,9,4563,2
2023-05-23,72,8,4531,2
2023-07-10,91,7,3625,4
2023-02-12,22,10,2937,2
2023-04-14,22,9,4563,1
2023-06-04,74,2,155,5
2023-10-14,48,1,4989,4
2023-06-17,20,4,3473,3
2023-08-21,4,7,3625,5
2023-11-15,64,6,3962,5
2023-10-02,29,4,3473,3
2023-07-18,62,10,2937,1
2023-11-24,92,5,2615,5
2023-08-08,62,4,3473,1
2023-02-03,76,5,2615,2
2023-09-02,76,4,3473,1
2023-08-22,39,9,4563,3
2023-01-13,40,3,757,2
2023-01-27,2,10,2937,4
2023-09-09,72,4,3473,4
2023-07-29,28,5,2615,2
2023-03-06,53,6,3962,1
2023-08-20,7,4,3473,4
2023-01-08,5,9,4563,1
2023-04-16,54,8,4531,5
